御琴湾,"-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</","-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</a>",160
湖畔春天,"-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>",412
兴园小区,"-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>",120
颐和花园,"-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>",198
旭辉花园,"-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>",288
印象西湖,"-  <a href=""https://hf.lianjia.com/ershoufang/daoxiangcun/"" target=""_blank"">稻香村</a>","-  <a href=""https://hf.lianjia.com/ershoufang/daoxiangcun/"" target=""_blank"">稻香村</","-  <a href=""https://hf.lianjia.com/ershoufang/daoxiangcun/"" target=""_blank"">稻香村</a>",228
地矿家园,"-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>",175
融创城创泽园,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",325
世茂翡翠首府,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",234.5
禹洲华侨城三期枫园,"-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>",148
原树提香,"-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>",125
幸福大街西区,"-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>",39
临湖苑D区,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",190
宁国新村,"-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>",98
禹洲华侨城三期荷园,"-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>",127.3
禹洲华侨城三期荷园,"-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>",145
金地国际城,"-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>",73.7
禹洲华侨城三期枫园,"-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>",130
金湾嘉园,"-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>",127
汉嘉都市森林领郡,"-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</","-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</a>",177
世纪城徽昌苑,"-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>",178
御琴湾,"-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</","-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</a>",150
香江龙韵豪庭,"-  <a href=""https://hf.lianjia.com/ershoufang/linhu1/"" target=""_blank"">临湖</a>","-  <a href=""https://hf.lianjia.com/ershoufang/linhu1/"" target=""_blank"">临湖</","-  <a href=""https://hf.lianjia.com/ershoufang/linhu1/"" target=""_blank"">临湖</a>",110
名仕豪庭,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",184.7
金大地时代天街,"-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>",63
淮矿东方蓝海,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",235
禹洲华侨城三期荷园,"-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>",128.8
禹洲华侨城三期荷园,"-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</","-  <a href=""https://hf.lianjia.com/ershoufang/ranfang/"" target=""_blank"">染坊</a>",193
原树提香,"-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>",143
中海原山,"-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>",168
万达揽湖苑,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",251
市委机关宿舍,"-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>",230
彩虹新城,"-  <a href=""https://hf.lianjia.com/ershoufang/feidong1/"" target=""_blank"">肥东</a>","-  <a href=""https://hf.lianjia.com/ershoufang/feidong1/"" target=""_blank"">肥东</","-  <a href=""https://hf.lianjia.com/ershoufang/feidong1/"" target=""_blank"">肥东</a>",86
裕徽苑,"-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>",99
大富山庄,"-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>",152
高压开关厂宿舍,"-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>",135
中海滨湖公馆,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",291
中海原山,"-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>",172
中海原山,"-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>",174.5
水丽坊自在城,"-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</","-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</a>",140
融科城融和园,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",235
翠微苑,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",155
西子曼城,"-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>",200
西子曼城,"-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>",203
凯旋门二期,"-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>",221
新华御湖上园,"-  <a href=""https://hf.lianjia.com/ershoufang/shulu/"" target=""_blank"">蜀麓</a>","-  <a href=""https://hf.lianjia.com/ershoufang/shulu/"" target=""_blank"">蜀麓</","-  <a href=""https://hf.lianjia.com/ershoufang/shulu/"" target=""_blank"">蜀麓</a>",138.8
陶冲湖别院,"-  <a href=""https://hf.lianjia.com/ershoufang/zhanbei/"" target=""_blank"">站北</a>","-  <a href=""https://hf.lianjia.com/ershoufang/zhanbei/"" target=""_blank"">站北</","-  <a href=""https://hf.lianjia.com/ershoufang/zhanbei/"" target=""_blank"">站北</a>",172.5
绿地海德公馆,"-  <a href=""https://hf.lianjia.com/ershoufang/changan3/"" target=""_blank"">长安</a>","-  <a href=""https://hf.lianjia.com/ershoufang/changan3/"" target=""_blank"">长安</","-  <a href=""https://hf.lianjia.com/ershoufang/changan3/"" target=""_blank"">长安</a>",130
航空新城,"-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>",171.7
文一名门皇马D区,"-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>",127.6
国际花都玫瑰苑,"-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>",235
保利拉菲公馆,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",308
万科蓝山（二期）,"-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>",288
招商雍华府,"-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>",308
招商雍华府,"-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>",326
九狮水岸,"-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>",93
合肥云谷,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",285
滨湖康园南区,"-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>",124
西子曼城,"-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>",172
华地翡翠蓝湾三期朗园,"-  <a href=""https://hf.lianjia.com/ershoufang/feicui/"" target=""_blank"">翡翠</a>","-  <a href=""https://hf.lianjia.com/ershoufang/feicui/"" target=""_blank"">翡翠</","-  <a href=""https://hf.lianjia.com/ershoufang/feicui/"" target=""_blank"">翡翠</a>",133
中铁国际城品园,"-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>",175
金域蓝湾,"-  <a href=""https://hf.lianjia.com/ershoufang/bozhou/"" target=""_blank"">亳州</a>","-  <a href=""https://hf.lianjia.com/ershoufang/bozhou/"" target=""_blank"">亳州</","-  <a href=""https://hf.lianjia.com/ershoufang/bozhou/"" target=""_blank"">亳州</a>",118
上城国际玫瑰苑,"-  <a href=""https://hf.lianjia.com/ershoufang/xinglin/"" target=""_blank"">杏林</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xinglin/"" target=""_blank"">杏林</","-  <a href=""https://hf.lianjia.com/ershoufang/xinglin/"" target=""_blank"">杏林</a>",118
中铁国际城品园,"-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>",115
恒泰城宫,"-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>",84
颐徽苑,"-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>",113
恒大帝景,"-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</","-  <a href=""https://hf.lianjia.com/ershoufang/beicheng/"" target=""_blank"">北城</a>",115
华地翡翠蓝湾二期,"-  <a href=""https://hf.lianjia.com/ershoufang/feicui/"" target=""_blank"">翡翠</a>","-  <a href=""https://hf.lianjia.com/ershoufang/feicui/"" target=""_blank"">翡翠</","-  <a href=""https://hf.lianjia.com/ershoufang/feicui/"" target=""_blank"">翡翠</a>",136
学林雅苑,"-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</","-  <a href=""https://hf.lianjia.com/ershoufang/taohuagongyeyuan/"" target=""_blank"">桃花工业园</a>",150
国际花都郁金苑,"-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>",258
中央美域花园B区,"-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>",178
御景城,"-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>",176
碧水源,"-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>",170
华地润园,"-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>",169
水墨兰庭北区,"-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>",355
御景湾,"-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</","-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</a>",217
东海星城,"-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>",47
内森庄园,"-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>",680
蓝光时代红街,"-  <a href=""https://hf.lianjia.com/ershoufang/jiashanlu/"" target=""_blank"">嘉山路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/jiashanlu/"" target=""_blank"">嘉山路</","-  <a href=""https://hf.lianjia.com/ershoufang/jiashanlu/"" target=""_blank"">嘉山路</a>",60
丹霞柠檬郡,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",76
公园道1号,"-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</","-  <a href=""https://hf.lianjia.com/ershoufang/jinggangzhen/"" target=""_blank"">井岗镇</a>",45.7
桐城路,"-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>",315
金色梧桐,"-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</","-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</a>",115
中海原山,"-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</","-  <a href=""https://hf.lianjia.com/ershoufang/xinchanyeyuan/"" target=""_blank"">新产业园</a>",166.5
江南新里程,"-  <a href=""https://hf.lianjia.com/ershoufang/wuhulu/"" target=""_blank"">芜湖路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/wuhulu/"" target=""_blank"">芜湖路</","-  <a href=""https://hf.lianjia.com/ershoufang/wuhulu/"" target=""_blank"">芜湖路</a>",46
金色梧桐,"-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</","-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</a>",84
高速滨湖时代广场,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",140
禹洲翡翠湖郡,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",170
省建设厅大院,"-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>",200
